"workerid","likely_info","trial_type","confidence","prompt","personOrder","person","question","unlikely_person","unlikely_info","item","likely_person","rt","response","condition"
22,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0.24,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","unlikely-likely","Misty Meadows","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",10525,"likely-key","speakermanipulation"
22,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0.24,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","unlikely-likely","Epi Coffee","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",6037,"likely-key","speakermanipulation"
22,"Professor Burke, he knows, always takes attendance.","truthJudge",0.02,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","unlikely-likely","Professor Carr","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",4120,"unlikely-key","prior"
22,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.17,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","unlikely-likely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",6538,"likely-key","pragmatic"
22,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.15,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","unlikely-likely","Magic Hands","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",6883,"unlikely-key","literal"
22,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.21,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","unlikely-likely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",8188,"likely-key","speakermanipulation"
22,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0.02,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","unlikely-likely","Nora","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",4578,"unlikely-key","prior"
22,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.14,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","unlikely-likely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",11493,"likely-key","literal"
22,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.24,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","unlikely-likely","Peking Garden","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",5387,"unlikely-key","pragmatic"
23,"<strong>Ilana</strong>, he knows, turns in her rent on time every month.","truthJudge",0.59,"Don is having a hard time remembering who his friend has been subletting to for the past year. He knows it is either Ilana or Nora.","likely-unlikely","Nora","Who is his friend&quotechars tenant?","Nora","<strong>Nora</strong>, he knows, only occasionally turns in her rent on time.","tenant_rentcheck","Ilana",38781,"unlikely-key","pragmatic"
23,"<strong>Eric</strong>, she knows, always wears a helmet.","truthJudge",0.56,"Laura is having a hard time remembering which one of her cicyling teammates her friend Monica is dating. She knows it is either Eric or Cameron.","likely-unlikely","Eric","Who is Monica&quotechars boyfriend?","Cameron","<strong>Cameron</strong>, she knows, only occasionally wears a helmet.","boyfriend_bike","Eric",31257,"likely-key","speakermanipulation"
23,"<strong>Maid By Me</strong>, he knows, always dusts the windows.","truthJudge",0.2,"Henry is having a hard time remembering which weekly cleaning service his friend&quotechars maid works for. He knows it is either Maid By Me or Sunflowers Maid Service.","likely-unlikely","Maid By Me","What cleaning service does his friend&quotechars maid work for?","Sunflowers Maid Service","<strong>Sunflowers Maid Service</strong>, he knows, only occasionally dusts the windows.","maid_dusting","Maid By Me",33109,"likely-key","prior"
23,"<strong>Kraft Arts</strong>, he knows, always has oil paints in stock.","truthJudge",0.32,"Mark is having a hard time remembering which art supplies store his roommates always go to. He knows it is either Kraft Arts or the Expression Studio.","likely-unlikely","Kraft Arts","Which art supplies store does Mark&quotechars roommate always go to?","Expression Studio","<strong>Expression Studio</strong>, he knows, only occasionally has oil paints in stock.","artstore_carries","Kraft Arts",18405,"likely-key","prior"
23,"<strong>Dr. Smith</strong>, she knows, always writes legibly.","truthJudge",0.49,"Rebecca is having a hard time remembering who her brother&quotechars doctor is. She knows it is either Dr. Smith or Dr. Jones.","likely-unlikely","Dr. Smith","Who is her brother&quotechars doctor?","Dr. Jones","<strong>Dr. Jones</strong>, she knows, only occasionally writes legibly.","doctor_writing","Dr. Smith",22750,"likely-key","speakermanipulation"
23,"<strong>Alicia</strong>, he knows, always washes her dishes.","truthJudge",0.34,"Matt is having a hard time remembering who his friend&quotechars roommate is. He knows it is either Alicia or Maya.","likely-unlikely","Alicia","Who is his friend&quotechars roommate?","Maya","<strong>Maya</strong>, he knows, only occasionally washes her dishes.","roommate_dishes","Alicia",25074,"likely-key","speakermanipulation"
23,"<strong>Danielle</strong>, she knows, keeps a call log every day.","truthJudge",0.11,"Suzanne is having a hard time remembering who her friend&quotechars new secretary is. She knows it is either Danielle or Erica.","likely-unlikely","Danielle","Who is her friend&quotechars secretary?","Erica","<strong>Erica</strong>, she knows, only occasionally keeps a call log.","secretary_report","Danielle",14033,"likely-key","prior"
23,"Professor Burke, he knows, always takes attendance.","truthJudge",0.38,"Ed is having a hard time remembering which professor is teaching his sister&quotechars philosophy class. He knows it is either Professor Burke or Professor Carr.","likely-unlikely","Professor Carr","Who is Ed&quotechars sister&quotechars professor?","Professor Carr","Professor Carr, he knows, only occasionally takes attendance.","professor_attendance","Professor Burke",74324,"unlikely-key","speakermanipulation"
23,"<strong>Misty Meadows</strong>, she knows, always has wifi working.","truthJudge",0.61,"Claire is having a hard time remembering which library her uncle always goes to. She knows it is either Rolling Springs or Misty Meadows Public Library.","likely-unlikely","Rolling Springs","Which library does Claire&quotechars uncle always go to?","Rolling Springs","<strong>Rolling Springs</strong>, she knows, only occasionally has wifi working.","library_wifi","Misty Meadows",12498,"unlikely-key","pragmatic"
23,"<strong>The baristas at Epi Coffee</strong>, she knows, always do latte art.","truthJudge",0.59,"Julia is having a hard time remembering where her brother always goes for coffee. She knows it is either Cafe Vita or Epi Coffee.","likely-unlikely","Cafe Vita","Where does Julia&quotechars brother go for coffee?","Cafe Vita","<strong>The baristas at Cafe Vita</strong>, she knows, only occasionally do latte art.","latte_art","Epi Coffee",15716,"unlikely-key","pragmatic"
23,"<strong>Final Touch</strong>, he knows, always washes the tires.","truthJudge",0.6,"Gerard is having a hard time remembering where his friend goes for a car wash every Friday morning. He knows it is either Final Touch Car Wash or Magic Hands Car Wash.","likely-unlikely","Final Touch","Where does Gerard&quotechars friend go for a wash car every Friday morning?","Magic Hands","<strong>Magic Hands</strong>, he knows, only occasionally washes the tires.","carwash_wheels","Final Touch",17600,"likely-key","literal"
23,"<strong>Ms. Clancy</strong>, she knows, has a musical lesson every day.","truthJudge",0.65,"Sally is having a hard time remembering who her nephew Billy -- her sister&quotechars son -- has for his elementary school teacher. She knows it is either Ms. Clancy or Ms. Johnson.","likely-unlikely","Ms. Johnson","Who is Billy&quotechars teacher?","Ms. Johnson","<strong>Ms. Johnson</strong>, she knows, has a musical lesson only occasionally.","teacher_music","Ms. Clancy",17240,"unlikely-key","pragmatic"
23,"<strong>Beijing Cafe</strong>, he knows, always gives out fortune cookies.","truthJudge",0.1,"Lucas is having a hard time remembering where his roommates always go for Chinese food. He knows it is either Beijing Cafe or Peking Garden.","likely-unlikely","Peking Garden","Where do Lucas&quotechars roommates always go for Chinese food?","Peking Garden","<strong>Peking Garden</strong>, he knows, only occasionally gives out fortune cookies.","chinese_fortune","Beijing Cafe",12558,"unlikely-key","prior"
23,"<strong>Tom</strong>, she knows, always turns in his homework on time.","truthJudge",0.44,"Molly is having a hard time remembering which student her officemate is tutoring. She knows it is either Tom or Jim.","likely-unlikely","Tom","Who is her officemate&quotechars student?","Jim","<strong>Jim</strong>, she knows, only occasionally turns in his homework on time.","tutor_homework","Tom",17400,"likely-key","literal"
23,"<strong>Viva Roma</strong>, she knows, always serves breadsticks with dinner.","truthJudge",0.55,"Kim is having a hard time remembering where her roommates always go for Italian food. She knows it is either Italian Garden or Viva Roma.","likely-unlikely","Viva Roma","Where do Kim&quotechars roommates always go for Italian food?","Italian Garden","<strong>Italian Garden</strong>, she knows, only occasionally serves breadsticks with dinner.","italian_bread","Viva Roma",14932,"likely-key","literal"
23,"<strong>Pump Gym</strong>, she knows, always has clean towels.","truthJudge",0.59,"Katie is having a hard time remembering which gym her friend always goes to. She knows it is either Pump Gym or Core Fitness.","likely-unlikely","Pump Gym","Which gym does her friend always go to?","Core Fitness","<strong>Core Fitness</strong>, she knows, only occasionally has clean towels.","gym_towels","Pump Gym",15916,"likely-key","literal"
